RepoID,Testing,Security,Research Support,Project Activity / Maintenance,Popularity / Engagement,Licensing & Compliance,Documentation,Dependency Analysis,Collaboration,Code Quality,AI Model Usage,GenAI Used,Agile Process
RID7460,0,0,4,5,4,5,7,0,4.5,0,0,1,2
RID7461,0,0,10,3,4,5,1,0,0,0,0,0,0
RID7462,0,0,9,5,3,8,9,2,4.5,0,2,0,2
RID7463,3,0,5,5,3,5,7,6,7.5,2,0,0,3
RID7464,0,0,4,3,5,5,7,0,1.5,0,0,0,2
RID7465,0,0,6,5,4,5,6,0,4.5,0,0,0,2
RID7466,0,0,7,5,1,5,7,2,7,2,0,0,2
RID7467,0,0,4,5,8,5,6,2,3.5,0,0,0,2
RID7468,0,0,10,6,4,8,8,0,8.5,2,0,0,2
RID7469,0,0,6,5,9,5,6,0,6,2,5,0,2
RID7470,0,0,6,5,7,5,7,0,5.5,2,2,0,2
RID7471,0,0,3,5,8,8,8,0,3,2,0,0,2
RID7472,10,0,8,5,6,5,8,0,5.5,0,0,0,0
RID7473,0,0,10,8,10,5,7,4,7.5,4,0,2,2
RID7474,0,0,4,3,3,2,1,0,1.5,0,0,0,0
RID7475,0,0,4,3,1,5,4,0,1.5,0,0,0,0
RID7476,0,0,4,4,1,5,2,0,2.5,0,2,0,2
RID7477,0,0,3,5,2,2,4,0,1.5,0,0,0,0
RID7478,0,0,3,6,2,2,4,0,2.5,0,0,0,0
RID7479,0,0,9,3,2,5,2,0,0,0,2,0,0
RID7480,0,0,3,6,6,5,8,2,5.5,0,0,0,4
RID7481,7,7,4,7,6,3,8,0,4.5,0,5,0,3
RID7482,0,0,6,3,4,5,1,0,1,0,0,0,0
RID7483,0,0,3,5,4,2,6,0,1.5,0,0,0,2
RID7484,0,0,7,4,2,5,7,0,1.5,0,0,0,0
RID7485,0,0,5,5,6,5,7,2,4.5,2,0,0,2
RID7486,0,0,4,3,2,5,7,0,2.5,2,0,1,2
RID7487,0,0,7,3,3,5,3,0,0,0,0,0,0
RID7488,0,0,4,4,2,5,8,0,1.5,0,0,0,2
RID7489,0,0,4,3,1,5,8,0,2.5,0,0,0,2
RID7490,0,0,5,5,4,8,9,0,4.5,2,5,0,0
RID7491,0,0,4,5,3,2,7,0,4.5,0,0,0,2
RID7492,0,0,9,3,0,5,2,0,0,0,0,0,0
RID7493,0,0,10,3,4,5,3,0,0,0,0,0,2
RID7494,0,10,8,4,3,8,5,0,3.5,0,2,0,0
RID7495,0,10,6,4,2,5,4,0,4.5,0,2,0,0
RID7496,0,0,4,5,3,5,7,4,3.5,0,2,0,2
RID7497,0,0,4,5,9,5,6,4,7.5,0,0,0,2
RID7498,0,0,4,3,2,5,7,0,2,0,0,0,2
RID7499,0,0,6,5,5,5,7,0,4.5,0,5,0,0
RID7500,10,0,6,5,3,5,7,0,3.5,2,0,1,0
RID7501,0,0,3,5,5,2,6,0,5.5,0,0,0,0
RID7502,0,0,7,4,6,9,7,4,8.5,4,0,0,0
RID7503,0,0,7,3,3,2,1,0,1,0,0,0,0
RID7504,0,0,9,4,6,5,9,0,1.5,0,0,0,0
RID7505,0,0,6,3,4,3,2,0,0,0,0,0,0
RID7506,0,0,10,4,7,8,6,0,4.5,0,2,0,2
RID7507,0,0,3,6,9,8,8,4,8.5,2,0,2,3
RID7508,0,0,7,3,2,5,2,0,0,0,0,0,0
RID7509,7,0,4,5,2,5,8,0,3,0,0,0,0
RID7510,0,0,6,4,2,5,9,0,1.5,0,0,0,2
RID7511,0,0,4,5,6,5,9,0,3.5,2,2,0,0
RID7512,0,0,4,3,1,2,0,0,0,0,0,0,0
RID7513,0,3,9,5,5,5,7,6,7,4,0,0,3
RID7514,0,0,7,3,2,5,2,0,1,0,0,0,2
RID7515,0,0,8,5,10,5,7,8,7.5,2,0,0,2
RID7516,0,0,8,3,2,5,1,0,0,0,0,0,0
RID7517,0,0,6,3,2,5,0,0,0,0,2,0,0
RID7518,0,0,4,3,2,5,2,0,0,0,0,0,0
RID7519,0,0,4,5,5,2,6,0,3.5,0,0,0,0
RID7520,0,0,8,3,2,2,0,0,1,0,2,0,2
RID7521,0,0,3,5,7,2,6,0,3.5,0,0,0,2
RID7522,0,0,3,4,1,2,5,0,1.5,0,0,0,2
RID7523,0,0,3,5,1,2,6,0,2,0,0,0,2
RID7524,0,0,3,5,1,2,6,0,2,0,0,0,2
RID7525,0,0,8,5,4,5,7,0,7.5,0,0,0,2
RID7526,0,0,6,6,7,5,7,4,4.5,2,0,0,2
RID7527,0,0,6,5,5,8,8,0,5.5,2,0,0,2
RID7528,0,7,4,5,3,2,7,0,4.5,2,0,0,2
RID7529,0,0,10,3,2,5,2,0,0,0,0,0,0
RID7530,0,0,4,6,9,5,7,0,8,2,0,0,0
RID7531,0,0,6,3,1,5,1,0,0,0,0,0,0
RID7532,0,0,8,3,4,5,1,0,0,0,0,0,0
RID7533,0,0,4,3,0,2,0,0,1,0,0,0,0
RID7534,0,0,10,5,9,5,7,6,7.5,2,0,0,2
RID7535,0,0,4,4,2,2,4,0,3.5,0,0,0,0
RID7536,0,0,10,3,4,6,3,0,1,0,0,0,2
RID7537,0,0,4,3,3,5,1,0,0,0,0,0,2
RID7538,0,0,10,3,1,5,3,0,0,0,0,0,0
RID7539,0,0,4,5,5,5,6,6,2.5,0,2,0,0
RID7540,0,0,3,4,4,2,3,0,1.5,0,2,0,0
RID7541,0,0,6,3,3,5,3,0,0,0,0,0,0
RID7542,0,0,6,5,7,3,7,0,7.5,2,0,0,0
RID7543,6,0,4,5,8,5,8,0,6.5,5,0,0,3
RID7544,0,0,9,3,2,6,2,0,0,0,0,0,0
RID7545,0,0,6,5,6,2,8,2,5.5,2,0,0,0
RID7546,0,0,8,3,4,5,1,0,0,0,0,0,0
RID7547,0,0,3,5,5,5,8,0,2.5,0,0,0,0
RID7548,0,0,5,5,10,5,7,4,7.5,4,5,0,0
RID7549,0,0,8,5,3,5,3,0,3.5,2,2,0,0
RID7550,0,0,5,5,5,2,9,0,3,0,2,0,2
RID7551,0,0,3,4,6,2,8,2,3.5,0,2,0,2
RID7552,0,0,10,3,2,5,0,0,0,0,0,0,0
RID7553,0,0,6,3,2,5,1,0,0,0,2,0,0
RID7554,0,0,3,5,5,2,9,0,2.5,0,2,0,2
RID7555,0,0,8,4,1,2,4,0,1.5,0,0,0,0
RID7556,0,0,8,5,3,5,9,2,3.5,2,0,0,2
RID7557,0,0,9,3,4,5,3,0,1,0,0,0,0
RID7558,0,3,6,5,5,8,6,4,7.5,2,0,0,3
RID7559,0,0,8,3,2,5,1,0,0,0,0,0,2
RID7560,0,0,8,3,1,5,2,0,0,0,0,0,2
RID7561,5,0,4,5,5,5,7,0,3.5,2,0,0,0
RID7562,0,0,10,3,3,5,0,0,0,0,0,0,0
RID7563,0,0,8,3,3,7,3,0,1,0,0,0,0
RID7564,0,0,6,6,9,8,6,6,7,2,7,0,3
RID7565,0,0,8,7,10,5,6,0,8,2,2,0,2
RID7566,0,0,7,3,3,6,1,0,1,0,0,0,0
RID7567,0,0,3,4,4,5,4,0,3.5,2,0,0,0
RID7568,0,0,3,5,0,2,5,0,4.5,0,2,0,0
RID7569,0,0,3,3,4,5,2,0,0,0,2,0,0
RID7570,0,0,3,3,0,2,1,0,1,0,0,0,2
RID7571,0,0,6,5,2,3,7,0,7,2,0,0,0
RID7572,0,0,10,8,7,8,7,2,6.5,4,2,0,2
RID7573,0,0,3,4,2,2,6,0,1.5,0,2,0,0
RID7574,0,0,8,5,4,5,5,0,5.5,0,0,0,2
RID7575,0,0,4,3,2,5,1,0,0,0,0,0,0
RID7576,0,0,3,5,5,5,6,0,2.5,2,0,0,4
RID7577,0,0,8,3,4,5,2,0,0,0,0,0,2
RID7578,0,0,4,4,1,5,6,4,3.5,0,0,0,0
RID7579,0,0,3,3,4,5,1,0,0,0,5,0,0
RID7580,0,0,8,3,4,6,1,0,1,0,0,0,0
RID7581,0,0,10,3,2,5,1,0,0,0,0,0,0
RID7582,0,0,3,5,2,2,6,0,3.5,2,0,0,0
RID7583,0,0,3,3,3,5,1,0,0,0,0,0,0
RID7584,0,0,4,3,1,5,1,0,0,0,0,0,0
RID7585,0,0,9,3,4,5,1,0,0,0,0,0,0
RID7586,0,0,4,5,4,2,1,0,4.5,2,0,0,0
RID7587,0,0,7,3,2,5,0,0,0,0,0,0,0
RID7588,3,0,6,5,8,5,5,0,7.5,0,0,0,2
RID7589,0,0,9,3,2,5,3,0,1,0,0,0,0
RID7590,0,0,8,8,10,3,7,0,6.5,2,0,0,2
RID7591,0,0,4,4,2,2,4,0,2.5,0,0,0,0
RID7592,0,0,4,3,3,5,1,0,0,0,0,0,0
RID7593,0,0,4,5,4,2,6,0,3.5,0,0,0,2
RID7594,0,0,4,5,7,8,7,0,3.5,0,2,0,0
RID7595,0,0,6,3,3,5,3,0,1,0,0,0,0
RID7596,0,0,5,3,0,2,1,0,1,0,0,0,2
RID7597,0,0,4,4,4,8,7,0,3.5,0,2,1,0
RID7598,0,0,4,7,5,5,5,0,5.5,2,0,4,0
RID7599,0,0,4,5,5,8,5,0,1.5,0,0,0,2
RID7600,0,0,4,3,2,2,0,0,1,0,0,0,0
RID7601,0,0,8,5,6,2,4,0,7,2,0,0,0
RID7602,0,0,8,5,6,2,6,0,7.5,2,0,0,0
RID7603,0,0,4,3,0,2,0,0,1,0,0,0,0
RID7604,0,0,4,3,0,2,0,0,1,0,0,0,0
RID7605,0,0,5,3,0,2,0,0,1,0,0,0,0
RID7606,0,0,4,3,0,2,0,0,1,0,0,0,2
RID7607,0,0,4,3,0,2,0,0,1,0,0,0,0
RID7608,0,0,4,3,0,2,0,0,1,0,0,0,0
RID7609,0,0,4,3,1,2,0,0,1,0,0,0,0
RID7610,0,0,4,3,0,2,0,0,1,0,0,0,2
RID7611,0,0,4,3,0,2,0,0,1,0,0,0,0
RID7612,0,0,6,3,4,5,4,0,1,0,2,0,0
RID7613,0,0,8,5,7,5,6,6,7,2,0,0,0
RID7614,0,0,8,5,10,5,6,2,7.5,2,0,0,2
RID7615,0,0,8,5,9,2,6,2,7.5,2,0,0,2
RID7616,0,3,8,6,8,3,7,6,6.5,2,0,0,4
RID7617,0,0,7,4,5,6,6,0,2.5,2,0,0,0
RID7618,0,0,7,4,5,6,6,0,2.5,4,0,0,0
RID7619,6,0,3,5,10,2,4,0,4.5,2,0,0,0
RID7620,0,0,9,3,2,6,1,2,0,0,0,0,2
RID7621,0,0,5,3,4,5,2,0,1,0,0,0,0
RID7622,0,0,8,3,1,2,2,0,0,0,5,0,0
RID7623,0,0,7,5,3,5,4,2,6,2,0,0,0
RID7624,0,0,4,3,2,5,1,0,0,0,0,0,0
RID7625,0,0,3,4,4,5,9,0,2,0,0,0,2
RID7626,0,0,5,3,2,5,1,0,0,0,2,0,0
RID7627,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7628,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7629,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID7630,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7631,0,0,6,5,5,10,5,0,6.5,0,0,0,2
RID7632,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7633,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7634,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7635,0,0,4,5,5,10,5,2,6.5,0,0,0,0
RID7636,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7637,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7638,0,0,6,5,5,10,5,0,6.5,0,0,0,2
RID7639,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7640,0,0,7,5,5,10,5,0,6.5,0,0,0,0
RID7641,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID7642,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7643,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7644,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7645,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7646,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID7647,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7648,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7649,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7650,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7651,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7652,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7653,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7654,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7655,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7656,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID7657,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID7658,0,0,6,5,5,10,5,0,6.5,0,0,0,2
RID7659,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7660,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID7661,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7662,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7663,0,4,8,5,6,10,5,0,6.5,0,0,0,0
RID7664,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7665,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7666,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7667,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7668,0,0,7,5,5,10,5,0,6.5,0,0,0,2
RID7669,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7670,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7671,0,0,6,5,5,10,5,0,6.5,0,0,0,2
RID7672,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7673,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7674,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7675,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7676,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7677,0,0,5,5,6,10,5,0,6.5,0,0,0,2
RID7678,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7679,0,0,5,5,5,10,5,0,6.5,0,0,0,2
RID7680,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7681,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7682,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7683,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7684,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7685,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7686,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7687,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID7688,0,0,5,5,5,10,5,0,6.5,0,0,0,2
RID7689,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7690,4,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7691,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7692,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7693,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7694,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7695,0,4,4,5,6,10,5,0,6.5,0,0,0,0
RID7696,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7697,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7698,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7699,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7700,0,0,4,5,6,10,5,0,6.5,0,0,0,2
RID7701,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7702,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7703,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7704,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7705,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7706,7,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7707,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7708,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7709,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7710,0,0,5,5,6,10,5,0,6.5,0,0,0,0
RID7711,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7712,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7713,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID7714,0,0,5,5,5,10,5,0,6.5,0,0,0,2
RID7715,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7716,0,0,8,5,6,10,5,0,6.5,0,0,0,2
RID7717,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7718,0,0,6,5,6,10,5,0,6.5,0,0,0,0
RID7719,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7720,0,0,7,5,5,10,5,0,6.5,0,0,0,0
RID7721,0,0,4,5,6,10,5,0,6.5,0,0,0,0
RID7722,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7723,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7724,0,0,5,5,6,10,5,0,6.5,0,0,0,2
RID7725,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7726,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7727,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID7728,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7729,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7730,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7731,0,0,4,5,5,10,5,0,6.5,0,0,0,0
RID7732,0,0,5,5,5,10,5,0,6.5,0,0,0,0
RID7733,0,0,7,5,5,10,5,0,6.5,0,0,0,0
RID7734,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7735,0,0,4,5,5,10,5,0,6.5,0,0,0,2
RID7736,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7737,0,0,6,5,5,10,5,0,6.5,0,0,0,0
RID7738,0,0,6,5,5,10,5,0,6.5,0,0,0,2
RID7739,0,0,4,3,2,6,0,0,1,0,0,0,0
RID7740,0,0,9,4,5,6,6,0,2.5,2,0,0,0
RID7741,0,0,8,4,5,6,6,0,2.5,4,0,0,2
RID7742,0,0,7,3,2,5,1,0,0,2,2,0,0
RID7743,0,0,6,3,3,5,1,0,0,0,5,0,0
RID7744,0,0,4,3,4,5,6,0,3.5,0,0,0,2
RID7745,0,0,6,4,4,5,9,0,1.5,0,0,0,3
RID7746,0,0,5,5,4,5,9,0,3.5,2,0,0,3
RID7747,0,0,6,5,5,2,4,2,6.5,0,0,0,0
RID7748,0,0,6,4,6,5,6,0,3.5,0,0,0,0
RID7749,0,0,5,3,2,5,1,0,0,0,0,0,0
RID7750,0,0,3,4,3,2,7,0,1.5,0,0,0,2
RID7751,0,0,4,5,5,5,9,0,4.5,0,0,0,3
RID7752,0,0,4,3,2,5,0,0,0,0,0,0,0
RID7753,0,0,4,5,5,8,8,0,8.5,0,0,0,2
RID7754,0,0,5,5,2,5,9,0,3.5,0,0,0,3
RID7755,0,0,6,5,8,2,6,0,5.5,2,0,0,3
RID7756,0,0,5,5,4,5,9,0,3.5,2,0,0,3
RID7757,0,0,8,5,8,5,6,6,7,2,0,0,0
RID7758,0,0,4,3,4,5,2,0,0,0,0,0,0
RID7759,0,0,4,3,2,5,2,0,0,0,0,0,0
RID7760,0,0,4,3,3,5,1,0,0,0,0,0,0
RID7761,0,0,5,5,9,8,8,0,7.5,2,0,0,2
RID7762,0,0,8,5,7,5,6,6,7,2,0,0,0
RID7763,0,0,4,5,5,5,2,0,5.5,2,0,0,2
RID7764,0,0,4,5,3,5,3,0,4.5,0,0,0,2
RID7765,0,0,5,5,4,5,10,0,4.5,2,2,0,3
RID7766,0,0,4,4,3,5,5,0,4.5,0,0,0,0
RID7767,0,0,5,4,4,2,8,0,1.5,0,0,0,0
RID7768,0,0,7,6,9,6,7,0,6.5,2,0,0,4
RID7769,0,0,6,3,4,5,4,0,1,0,0,0,0
RID7770,0,0,8,5,7,5,6,6,7,2,0,0,0
RID7771,0,0,5,4,5,2,4,0,2.5,0,2,0,2
RID7772,0,0,6,3,3,5,0,0,0,0,0,0,0
RID7773,0,0,4,5,5,2,6,0,3,0,0,0,2
RID7774,0,0,8,3,4,5,2,0,0,0,0,0,2
RID7775,0,0,5,5,2,8,6,0,3.5,2,2,0,2
RID7776,0,0,7,5,3,2,5,6,7,2,0,0,4
RID7777,0,0,5,5,7,5,7,0,7.5,0,0,0,0
RID7778,0,0,8,5,4,8,9,0,3.5,0,0,0,0
RID7779,0,10,4,4,5,8,7,0,1,2,0,1,2
RID7780,0,0,4,4,3,5,3,0,1.5,0,0,0,0
RID7781,0,0,8,3,2,5,3,0,1,0,0,0,0
RID7782,0,0,8,3,2,5,0,0,0,0,0,0,0
RID7783,0,0,7,5,9,5,6,0,7.5,3,2,0,2
RID7784,0,0,3,4,1,5,5,0,2,0,0,0,0
RID7785,0,0,4,5,9,5,9,0,2.5,2,0,0,2
RID7786,0,0,4,3,0,5,1,0,0,0,0,0,0
RID7787,0,0,4,3,0,5,0,0,0,0,0,0,0
RID7788,0,0,4,3,2,5,0,0,0,0,0,0,0
RID7789,0,0,4,3,2,5,0,0,0,0,0,0,0
RID7790,0,0,7,3,4,5,2,0,0,0,2,0,0
RID7791,10,0,8,6,10,5,9,0,7.5,0,5,0,4
RID7792,0,0,3,4,2,2,6,0,3.5,0,0,0,0
RID7793,0,0,10,3,2,5,1,0,0,0,0,0,0
RID7794,0,0,6,3,2,5,1,0,0,0,2,0,0
RID7795,0,0,3,4,2,2,1,0,1.5,0,0,0,0
RID7796,0,0,6,3,2,5,2,0,1,0,2,0,0
RID7797,0,0,5,5,6,5,7,0,5.5,2,0,0,0
RID7798,0,0,6,8,8,5,9,0,7.5,0,0,2,2
RID7799,0,0,8,3,2,5,0,0,0,0,0,0,0
RID7800,0,0,8,5,2,2,6,0,2.5,0,0,0,2
RID7801,0,0,3,5,3,2,7,0,1.5,0,0,0,0
RID7802,0,0,5,4,2,3,6,0,6,0,0,0,0
RID7803,0,0,6,3,2,3,1,0,0,0,2,0,0
RID7804,0,0,10,5,6,8,9,0,7.5,2,0,0,2
RID7805,0,0,8,5,9,5,10,0,7.5,2,0,0,2
RID7806,0,0,8,3,4,5,2,0,0,0,2,0,0
RID7807,0,0,8,3,2,5,2,0,1,0,2,0,2
RID7808,0,0,5,6,6,2,7,2,6.5,4,2,0,0
RID7809,0,0,4,3,1,5,2,0,0,0,0,0,0
RID7810,0,0,4,5,4,2,6,0,2.5,0,0,0,0
RID7811,0,0,7,5,4,5,6,0,5.5,0,0,0,2
RID7812,0,0,6,3,3,5,0,0,1,0,0,0,0
RID7813,0,0,8,4,5,8,8,0,2.5,0,0,0,0
RID7814,0,0,3,3,0,2,0,0,1,0,0,0,0
RID7815,0,0,4,6,8,8,7,4,8.5,2,0,2,3
RID7816,0,0,3,4,8,5,5,0,2.5,0,0,0,0
RID7817,0,0,8,3,2,3,0,0,1,0,0,0,0
RID7818,3,0,4,4,6,8,9,4,4.5,0,0,0,0
RID7819,0,0,7,3,4,5,2,0,1,0,0,0,0
RID7820,4,0,6,6,5,2,8,0,7.5,4,2,0,2
RID7821,2,0,7,7,8,8,9,2,6.5,2,2,0,5
RID7822,0,0,4,5,3,2,8,0,3.5,0,0,0,0
RID7823,0,0,8,3,4,6,1,0,1,0,5,0,0
RID7824,0,0,6,5,10,8,7,0,3.5,0,0,0,0
RID7825,0,0,4,5,6,8,8,0,4.5,0,0,0,2
RID7826,0,0,3,5,2,5,6,0,5.5,2,0,0,2
RID7827,0,0,10,6,5,7,8,0,7.5,2,0,0,0
RID7828,0,0,7,3,3,5,0,0,0,0,0,0,0
RID7829,3,0,4,5,4,2,7,0,2.5,0,5,0,0
RID7830,0,0,4,4,1,2,6,0,3.5,0,0,0,4
RID7831,4,0,6,5,2,5,3,0,7,0,0,0,2
RID7832,0,0,10,3,1,5,2,0,0,0,0,0,0
RID7833,0,0,6,3,3,6,1,0,1,0,0,0,0
RID7834,0,0,4,3,2,5,1,0,0,0,0,0,0
RID7835,0,0,6,3,3,6,1,0,0,0,0,0,0
RID7836,0,0,3,5,2,5,5,0,3.5,0,0,0,0
RID7837,0,0,9,3,3,5,1,0,0,0,0,0,0
RID7838,0,0,3,3,3,2,4,0,0,0,0,0,2
RID7839,0,0,6,3,2,5,2,0,0,0,0,0,2
RID7840,0,0,7,3,4,5,2,0,0,0,0,0,2
RID7841,0,0,8,5,8,8,6,4,7.5,2,5,0,4
RID7842,0,0,9,3,1,5,2,0,0,0,0,0,0
RID7843,0,0,6,3,2,5,3,0,0,0,0,0,2
RID7844,0,0,3,3,1,5,0,0,0,0,0,0,0
RID7845,3,0,6,6,9,6,7,2,6.5,0,0,4,0
RID7846,0,0,8,8,10,8,8,0,8,2,2,0,2
RID7847,0,0,8,8,9,3,8,6,7,2,5,0,2
RID7848,0,0,6,8,7,5,8,0,8.5,4,2,0,3
RID7849,0,0,7,5,8,8,9,2,6.5,2,0,0,0
RID7850,10,0,6,5,5,2,6,0,1.5,0,5,0,0
RID7851,0,0,4,4,3,5,9,0,4.5,0,0,0,2
RID7852,0,0,6,3,4,2,1,0,1,0,2,0,0
RID7853,0,0,4,3,2,5,0,0,0,0,0,0,0
RID7854,0,0,6,3,4,5,0,0,0,0,0,0,0
RID7855,0,0,4,4,2,5,7,0,3.5,0,0,0,2
RID7856,0,0,8,3,4,5,2,0,0,0,0,0,2
RID7857,0,0,4,3,1,6,1,0,1,0,2,0,0
RID7858,0,0,3,5,3,5,5,0,3.5,0,0,0,0
RID7859,0,0,5,5,4,6,8,0,1.5,0,2,0,0
RID7860,4,0,5,6,5,8,9,0,7.5,2,0,0,3
RID7861,0,0,8,5,6,8,5,2,7.5,2,0,0,0
RID7862,0,0,8,3,4,5,3,0,0,0,0,0,0
RID7863,0,0,8,3,2,5,1,0,0,0,0,0,0
RID7864,0,0,3,5,4,8,8,0,1.5,0,0,0,0
RID7865,0,0,6,4,2,8,5,0,2.5,0,0,0,2
RID7866,0,0,6,3,3,2,3,0,0,0,0,0,0
RID7867,0,0,3,4,1,5,0,0,1.5,0,0,0,0
RID7868,0,0,7,3,1,5,0,0,0,0,0,0,0
RID7869,0,0,8,3,4,6,1,0,1,0,0,0,0
RID7870,0,0,3,4,4,2,3,0,1.5,0,0,0,0
RID7871,0,0,3,4,5,2,6,0,1.5,0,0,0,0
RID7872,3,0,4,5,5,5,8,0,5.5,2,0,0,2
RID7873,0,0,4,7,9,5,8,2,7,2,0,0,0
RID7874,0,0,8,3,3,5,0,0,1,0,0,0,0
RID7875,0,0,6,7,4,5,4,8,7.5,2,0,0,3
RID7876,0,0,8,5,5,5,10,0,4.5,0,0,0,0
RID7877,0,0,7,3,4,5,1,0,1,0,0,0,2
RID7878,0,0,4,5,3,2,6,2,3.5,0,2,0,0
RID7879,0,0,4,5,10,2,6,0,2.5,2,0,0,0
RID7880,0,0,7,3,3,5,2,0,0,0,0,0,0
RID7881,0,0,7,4,2,8,6,0,2.5,0,0,0,2
RID7882,0,0,6,5,5,2,0,2,7.5,2,0,0,2
RID7883,0,0,6,5,7,10,4,0,6.5,0,0,0,0
RID7884,0,0,9,5,7,10,4,0,6.5,0,0,0,2
RID7885,0,0,6,5,7,10,4,0,6.5,0,0,0,3
RID7886,0,0,6,5,7,10,4,0,6.5,0,0,0,0
RID7887,0,0,8,5,7,10,4,0,6.5,0,0,0,0
RID7888,0,0,6,5,7,10,4,0,6.5,0,0,0,2
RID7889,0,0,6,5,5,10,4,0,6.5,0,0,0,3
